Locus tag, RefSeq protein ID, Gene, Length, Observed, Expected, Multiplicity, -log10(P)
FFI16_RS03460, WP_138814158.1, , 990.3, 3, 1.95, 2.46, 1.1702
FFI16_RS04290, WP_138814275.1, , 321.7, 3, 0.63, 7.56, 3.62628
FFI16_RS04500, WP_138814307.1, , 1913.0, 3, 3.77, 1.27, 0.319776
FFI16_RS04570, WP_138814318.1, , 1633.0, 3, 3.22, 1.49, 0.471642
FFI16_RS04715, WP_017134743.1, prpC, 910.7, 3, 1.79, 2.67, 1.31662
FFI16_RS04755, WP_138814344.1, , 789.0, 3, 1.56, 3.08, 1.5842
FFI16_RS04765, WP_138814345.1, moeB, 1457.3, 3, 2.87, 1.67, 0.602188
FFI16_RS04840, WP_017134765.1, , 1982.0, 3, 3.91, 1.23, 0.290513
FFI16_RS04905, WP_017134776.1, , 369.7, 3, 0.73, 6.58, 3.27746
FFI16_RS04965, , ffs, 198.0, 3, 0.39, 12.29, 4.90436
FFI16_RS05175, WP_138814403.1, , 612.7, 3, 1.21, 3.97, 2.10231
FFI16_RS05225, WP_138814413.1, cysN, 1428.7, 3, 2.82, 1.70, 0.62671
FFI16_RS05290, WP_138814424.1, , 1466.0, 3, 2.89, 1.66, 0.594926
FFI16_RS05800, WP_138814487.1, , 199.7, 3, 0.39, 12.18, 4.88118
FFI16_RS05920, WP_138814500.1, motD, 684.0, 3, 1.35, 3.56, 1.87002
FFI16_RS06170, WP_138814535.1, puuE, 816.7, 3, 1.61, 2.98, 1.51797
FFI16_RS06220, WP_138814544.1, , 986.3, 3, 1.94, 2.47, 1.1771
FFI16_RS06350, WP_138814560.1, , 1444.0, 3, 2.85, 1.68, 0.613465
FFI16_RS06465, WP_138814580.1, , 1953.7, 3, 3.85, 1.25, 0.302182
FFI16_RS06510, WP_138814586.1, , 1045.7, 3, 2.06, 2.33, 1.07924
FFI16_RS07165, WP_138814691.1, , 301.3, 3, 0.59, 8.07, 3.79364
FFI16_RS07425, WP_138814728.1, , 1993.0, 3, 3.93, 1.22, 0.286097
FFI16_RS07435, WP_138814730.1, , 549.3, 3, 1.08, 4.43, 2.34216
FFI16_RS07670, WP_138814769.1, , 975.3, 3, 1.92, 2.49, 1.1963
FFI16_RS07680, WP_138814771.1, , 568.0, 3, 1.12, 4.28, 2.26771
FFI16_RS07690, WP_056861341.1, , 685.7, 3, 1.35, 3.55, 1.8649
FFI16_RS07805, WP_017136256.1, , 1045.0, 3, 2.06, 2.33, 1.08034
FFI16_RS07875, WP_138814801.1, , 1072.3, 3, 2.11, 2.27, 1.03841
FFI16_RS08035, WP_138814824.1, nhaA, 1075.0, 3, 2.12, 2.26, 1.03437
FFI16_RS08040, WP_138814825.1, , 986.7, 3, 1.94, 2.47, 1.17641
FFI16_RS08655, WP_138814923.1, , 596.0, 3, 1.17, 4.08, 2.16215
FFI16_RS08835, WP_017737156.1, purB, 1143.0, 3, 2.25, 2.13, 0.937962
FFI16_RS09230, WP_138815008.1, xylG, 1176.0, 3, 2.32, 2.07, 0.894764
FFI16_RS09275, WP_138815016.1, , 763.3, 3, 1.50, 3.19, 1.64882
FFI16_RS09335, WP_138815028.1, , 986.3, 3, 1.94, 2.47, 1.1771
FFI16_RS09470, WP_099549174.1, , 771.0, 3, 1.52, 3.16, 1.62912
FFI16_RS09760, WP_138815104.1, , 1020.3, 3, 2.01, 2.38, 1.11992
FFI16_RS09835, WP_138815114.1, , 820.3, 3, 1.62, 2.97, 1.50961
FFI16_RS09940, WP_138815134.1, , 271.7, 3, 0.54, 8.95, 4.0614
FFI16_RS10000, WP_138815144.1, , 1924.3, 3, 3.79, 1.26, 0.314792
FFI16_RS10025, WP_065931288.1, , 1136.0, 3, 2.24, 2.14, 0.947415
FFI16_RS10315, WP_003174327.1, , 825.3, 3, 1.63, 2.95, 1.49809
FFI16_RS10760, WP_138815266.1, , 981.0, 3, 1.93, 2.48, 1.18631
FFI16_RS10840, WP_099549649.1, , 876.0, 3, 1.73, 2.78, 1.38703
FFI16_RS10845, WP_138815280.1, , 1130.7, 3, 2.23, 2.15, 0.954641
FFI16_RS10955, WP_138815299.1, , 2097.7, 3, 4.13, 1.16, 0.24723
FFI16_RS10965, WP_138815301.1, treZ, 1370.0, 3, 2.70, 1.78, 0.68034
FFI16_RS11135, WP_138817824.1, , 845.0, 3, 1.67, 2.88, 1.45372
FFI16_RS11160, WP_138817786.1, , 1259.3, 3, 2.48, 1.93, 0.794992
FFI16_RS11325, WP_138817814.1, , 639.7, 3, 1.26, 3.80, 2.01014
FFI16_RS11470, WP_017135492.1, , 318.7, 3, 0.63, 7.63, 3.6501
FFI16_RS11570, WP_138817737.1, , 841.7, 3, 1.66, 2.89, 1.46104
FFI16_RS11620, WP_138817728.1, , 1171.7, 3, 2.31, 2.08, 0.900268
FFI16_RS11660, WP_138817778.1, , 688.7, 3, 1.36, 3.53, 1.8559
FFI16_RS11675, WP_138817719.1, , 735.7, 3, 1.45, 3.31, 1.72189
FFI16_RS12005, WP_138817659.1, deoA, 984.7, 3, 1.94, 2.47, 1.17987
FFI16_RS12210, WP_138817622.1, , 2444.0, 3, 4.82, 1.00, 0.151895
FFI16_RS12240, WP_138817617.1, , 1209.7, 3, 2.38, 2.01, 0.852866
FFI16_RS12285, WP_138817609.1, , 1975.0, 3, 3.89, 1.23, 0.293357
FFI16_RS12295, WP_138817608.1, , 1346.0, 3, 2.65, 1.81, 0.703627
FFI16_RS12490, WP_138817575.1, , 1061.3, 3, 2.09, 2.29, 1.05509
FFI16_RS12560, WP_138817562.1, ligD, 1919.3, 3, 3.78, 1.27, 0.316988
FFI16_RS12840, WP_138817516.1, , 1083.0, 3, 2.13, 2.25, 1.02248
FFI16_RS13190, WP_138815940.1, , 1635.3, 3, 3.22, 1.49, 0.470139
FFI16_RS13215, WP_138815935.1, , 1026.7, 3, 2.02, 2.37, 1.10951
FFI16_RS13415, WP_138815899.1, , 990.0, 3, 1.95, 2.46, 1.17072
FFI16_RS13800, WP_138815827.1, , 1303.3, 3, 2.57, 1.87, 0.747151
FFI16_RS14080, WP_138815780.1, metH, 2801.7, 3, 5.52, 0.87, 0.0910361
FFI16_RS14170, WP_138815768.1, , 3336.3, 3, 6.58, 0.73, 0.0415393
FFI16_RS14325, WP_138815746.1, , 503.0, 3, 0.99, 4.84, 2.54174
FFI16_RS14775, WP_138815673.1, , 1153.3, 3, 2.27, 2.11, 0.92424
FFI16_RS14905, WP_138815658.1, , 558.3, 3, 1.10, 4.36, 2.30592
FFI16_RS15160, WP_138815613.1, , 679.7, 3, 1.34, 3.58, 1.88306
FFI16_RS15275, WP_138815600.1, , 1490.0, 3, 2.94, 1.63, 0.575358
FFI16_RS15655, WP_138815536.1, , 693.0, 3, 1.37, 3.51, 1.8431
FFI16_RS15705, WP_138815526.1, , 2747.0, 3, 5.41, 0.89, 0.0985133
FFI16_RS15730, WP_138815522.1, , 587.7, 3, 1.16, 4.14, 2.19273
FFI16_RS15770, WP_138815516.1, , 1044.7, 3, 2.06, 2.33, 1.08081
FFI16_RS16025, WP_138815474.1, , 1275.7, 3, 2.51, 1.91, 0.776791
FFI16_RS16115, WP_138815460.1, , 1927.7, 3, 3.80, 1.26, 0.313308
FFI16_RS16365, WP_138815419.1, , 1404.3, 3, 2.77, 1.73, 0.648448
FFI16_RS16625, WP_138815981.1, , 1034.0, 3, 2.04, 2.35, 1.09777
FFI16_RS16685, WP_138815985.1, , 1474.0, 3, 2.91, 1.65, 0.588329
FFI16_RS16795, WP_138816000.1, , 1338.0, 3, 2.64, 1.82, 0.711573
FFI16_RS16875, WP_138816009.1, , 1603.0, 3, 3.16, 1.52, 0.4917
FFI16_RS17020, WP_138816031.1, , 666.0, 3, 1.31, 3.65, 1.92538
FFI16_RS17050, WP_138816036.1, , 2266.0, 3, 4.47, 1.07, 0.195289
FFI16_RS17105, WP_138816040.1, , 1167.3, 3, 2.30, 2.08, 0.905938
FFI16_RS17110, WP_138816041.1, , 377.0, 3, 0.74, 6.45, 3.22917
FFI16_RS17125, WP_138816043.1, , 780.3, 3, 1.54, 3.12, 1.60572
FFI16_RS17470, WP_138816083.1, , 776.7, 3, 1.53, 3.13, 1.61473
FFI16_RS17735, WP_017136125.1, , 554.7, 3, 1.09, 4.39, 2.32032
FFI16_RS17750, WP_138816123.1, kdpB, 1531.7, 3, 3.02, 1.59, 0.542915
FFI16_RS18080, WP_138816176.1, , 271.7, 3, 0.54, 8.95, 4.0614
FFI16_RS18505, WP_138816230.1, fadB, 1739.0, 3, 3.43, 1.40, 0.40714
FFI16_RS18560, WP_138816241.1, acnA, 2176.3, 3, 4.29, 1.12, 0.221488
FFI16_RS18610, WP_099548664.1, , 425.0, 3, 0.84, 5.72, 2.93761
FFI16_RS18715, WP_138816263.1, , 1196.0, 3, 2.36, 2.03, 0.869637
FFI16_RS18885, WP_138816300.1, , 318.7, 3, 0.63, 7.63, 3.6501
FFI16_RS19135, WP_138816337.1, , 946.7, 3, 1.87, 2.57, 1.24793
FFI16_RS19165, WP_138816343.1, , 692.7, 3, 1.37, 3.51, 1.84399
FFI16_RS19205, WP_138816349.1, , 710.0, 3, 1.40, 3.43, 1.79359
FFI16_RS19225, WP_138816353.1, yiaY, 974.3, 3, 1.92, 2.50, 1.19807
FFI16_RS19270, WP_138816360.1, , 1039.3, 3, 2.05, 2.34, 1.08933
FFI16_RS19400, WP_138816381.1, , 2381.3, 3, 4.69, 1.02, 0.165993
FFI16_RS19665, WP_138816424.1, dinG, 1730.3, 3, 3.41, 1.41, 0.412083
FFI16_RS19710, WP_058421694.1, , 1034.7, 3, 2.04, 2.35, 1.09665
FFI16_RS19795, WP_017137167.1, , 253.0, 3, 0.50, 9.62, 4.24843
FFI16_RS19810, WP_056857520.1, rpoS, 870.7, 3, 1.72, 2.79, 1.39817
FFI16_RS19885, WP_138816449.1, tilS, 1087.3, 3, 2.14, 2.24, 1.01615
FFI16_RS20020, WP_138816466.1, , 2081.0, 3, 4.10, 1.17, 0.253064
FFI16_RS20200, WP_138816493.1, , 756.0, 3, 1.49, 3.22, 1.66777
FFI16_RS20225, WP_138816498.1, , 1333.7, 3, 2.63, 1.82, 0.715884
FFI16_RS20245, WP_065928937.1, , 934.3, 3, 1.84, 2.60, 1.27111
FFI16_RS20295, WP_122527454.1, , 416.0, 3, 0.82, 5.85, 2.98911
FFI16_RS20585, WP_138816566.1, , 1196.0, 3, 2.36, 2.03, 0.869637
FFI16_RS20610, WP_138816572.1, , 661.7, 3, 1.30, 3.68, 1.93892
FFI16_RS20640, WP_138451264.1, , 412.3, 3, 0.81, 5.90, 3.01068
FFI16_RS20885, WP_138816633.1, , 4358.3, 3, 8.59, 0.56, 0.00867984
FFI16_RS20965, WP_138816665.1, , 1160.7, 3, 2.29, 2.10, 0.914517
FFI16_RS21030, WP_138816678.1, , 473.7, 3, 0.93, 5.14, 2.68072
FFI16_RS21050, WP_138816681.1, , 1870.7, 3, 3.69, 1.30, 0.339132
FFI16_RS21115, WP_138816692.1, lon, 1947.7, 3, 3.84, 1.25, 0.304714
FFI16_RS21195, WP_138816702.1, lptF, 924.3, 3, 1.82, 2.63, 1.29017
FFI16_RS21245, WP_138816709.1, , 1837.0, 3, 3.62, 1.32, 0.355377
FFI16_RS21285, WP_138816716.1, , 1885.3, 3, 3.72, 1.29, 0.332324
FFI16_RS21400, WP_138816735.1, , 718.0, 3, 1.42, 3.39, 1.77088
FFI16_RS21530, WP_138816754.1, , 974.7, 3, 1.92, 2.50, 1.19736
FFI16_RS21725, WP_138816784.1, , 1224.0, 3, 2.41, 1.99, 0.83573
FFI16_RS21990, WP_003216150.1, , 535.7, 3, 1.06, 4.54, 2.39844
FFI16_RS22080, WP_138816831.1, , 1255.7, 3, 2.47, 1.94, 0.799047
FFI16_RS22095, WP_065930279.1, rapZ, 649.3, 3, 1.28, 3.75, 1.97865
FFI16_RS22115, WP_138816834.1, , 356.3, 3, 0.70, 6.83, 3.36916
FFI16_RS22295, WP_099486259.1, , 930.0, 3, 1.83, 2.62, 1.27927
FFI16_RS22340, WP_138816858.1, , 2190.7, 3, 4.32, 1.11, 0.217064
FFI16_RS22580, WP_138816892.1, , 808.7, 3, 1.59, 3.01, 1.53674
FFI16_RS22675, WP_138816903.1, ispH, 785.0, 3, 1.55, 3.10, 1.59405
FFI16_RS22745, WP_138452862.1, , 628.0, 3, 1.24, 3.87, 2.04941
FFI16_RS23155, WP_138816981.1, acpA, 1403.0, 3, 2.77, 1.73, 0.649628
FFI16_RS23215, WP_138816987.1, , 591.0, 3, 1.16, 4.12, 2.1805
FFI16_RS23325, WP_138816999.1, , 244.7, 3, 0.48, 9.94, 4.33654
FFI16_RS23705, WP_138817058.1, , 721.7, 3, 1.42, 3.37, 1.76049
FFI16_RS23720, WP_138817061.1, , 3694.7, 3, 7.28, 0.66, 0.0242185
FFI16_RS23840, WP_138817081.1, , 1666.0, 3, 3.28, 1.46, 0.450531
FFI16_RS24030, , , 188.0, 3, 0.37, 12.94, 5.04535
FFI16_RS24185, WP_138817126.1, parE, 1493.3, 3, 2.94, 1.63, 0.57272
FFI16_RS24220, WP_138817131.1, thiC, 1573.0, 3, 3.10, 1.55, 0.512622
FFI16_RS24300, WP_138817145.1, , 748.7, 3, 1.48, 3.25, 1.68698
FFI16_RS24320, WP_138817149.1, , 1450.7, 3, 2.86, 1.68, 0.607757
FFI16_RS24375, WP_138817160.1, glnE, 2331.3, 3, 4.60, 1.04, 0.178134
FFI16_RS24380, WP_138817161.1, aceE, 2150.7, 3, 4.24, 1.13, 0.229571
FFI16_RS24400, WP_017138523.1, , 739.3, 3, 1.46, 3.29, 1.71213
FFI16_RS24425, WP_138817169.1, putP, 1214.3, 3, 2.39, 2.00, 0.847313
FFI16_RS24645, WP_138817458.1, , 1066.0, 3, 2.10, 2.28, 1.04793
FFI16_RS24780, WP_138817218.1, tatB, 306.0, 3, 0.60, 7.95, 3.75393
FFI16_RS24935, WP_138817245.1, , 1010.7, 3, 1.99, 2.41, 1.13574
FFI16_RS24975, WP_110622433.1, , 1189.0, 3, 2.34, 2.05, 0.878343
FFI16_RS25115, WP_138817264.1, , 620.7, 3, 1.22, 3.92, 2.07443
FFI16_RS25120, WP_138817265.1, , 1296.3, 3, 2.56, 1.88, 0.754553
FFI16_RS25430, WP_138817307.1, , 1860.7, 3, 3.67, 1.31, 0.343874
FFI16_RS25635, WP_138817337.1, , 1828.7, 3, 3.60, 1.33, 0.359495
FFI16_RS25665, WP_138817342.1, , 1267.0, 3, 2.50, 1.92, 0.78639
FFI16_RS25990, WP_138817392.1, , 801.7, 3, 1.58, 3.03, 1.5534
FFI16_RS26085, WP_138813115.1, , 1532.0, 3, 3.02, 1.59, 0.542688
FFI16_RS26210, WP_017139071.1, , 645.3, 3, 1.27, 3.77, 1.99169
FFI16_RS26260, WP_138813134.1, , 369.3, 3, 0.73, 6.59, 3.28014
FFI16_RS26265, WP_003170804.1, , 199.7, 3, 0.39, 12.18, 4.88118
FFI16_RS26465, WP_138813164.1, , 1379.3, 3, 2.72, 1.76, 0.671534
FFI16_RS26610, WP_138813183.1, , 1257.7, 3, 2.48, 1.93, 0.796791
FFI16_RS26685, WP_138813194.1, , 1542.0, 3, 3.04, 1.58, 0.535193
FFI16_RS26700, WP_138813196.1, , 1713.0, 3, 3.38, 1.42, 0.422092
FFI16_RS26860, WP_138813210.1, pbpC, 1725.3, 3, 3.40, 1.41, 0.414951
FFI16_RS27120, WP_138813252.1, , 3634.0, 3, 7.16, 0.67, 0.0265557
FFI16_RS27135, WP_138813255.1, , 893.3, 3, 1.76, 2.72, 1.35139
FFI16_RS27200, WP_017135798.1, , 845.0, 3, 1.67, 2.88, 1.45372
FFI16_RS27390, WP_138813291.1, , 541.0, 3, 1.07, 4.50, 2.37629
FFI16_RS27440, WP_138813298.1, , 1122.0, 3, 2.21, 2.17, 0.966635
FFI16_RS28015, WP_138813376.1, , 838.7, 3, 1.65, 2.90, 1.46774
FFI16_RS28020, WP_138813377.1, , 2039.7, 3, 4.02, 1.19, 0.268074
FFI16_RS28290, WP_138813410.1, , 914.0, 3, 1.80, 2.66, 1.31014
FFI16_RS28445, WP_138813429.1, , 1725.7, 3, 3.40, 1.41, 0.414721
FFI16_RS28450, WP_056857666.1, , 661.7, 3, 1.30, 3.68, 1.93892
FFI16_RS28635, WP_065912223.1, rpoH, 760.3, 3, 1.50, 3.20, 1.65657
FFI16_RS28815, WP_017139433.1, , 225.7, 3, 0.44, 10.78, 4.55161
FFI16_RS28955, WP_138813502.1, , 1024.3, 3, 2.02, 2.37, 1.1134
FFI16_RS29040, WP_138813514.1, , 759.0, 3, 1.50, 3.21, 1.65995
FFI16_RS29045, WP_138813515.1, , 244.3, 3, 0.48, 9.96, 4.34087
FFI16_RS29145, WP_138813531.1, choV, 900.7, 3, 1.78, 2.70, 1.33647
FFI16_RS29610, WP_138813597.1, , 1621.0, 3, 3.20, 1.50, 0.479564
FFI16_RS29715, WP_138813613.1, , 936.0, 3, 1.84, 2.60, 1.26791
FFI16_RS29735, WP_138813616.1, , 1556.0, 3, 3.07, 1.56, 0.524877
FFI16_RS30310, WP_015886136.1, fusA, 1287.0, 3, 2.54, 1.89, 0.764508
